Namespace(batchSize=128, epoch=100, lr=0.1, method='momsgd', modelIn=None, modelOut='./vgg16/noise_0.7.pth', ngpu=1, noise=0.7)
Files already downloaded and verified
Files already downloaded and verified
[Epoch 0] Time: 30.794517755508423, Train loss: 0.019962052092552186, Train accuracy: 0.1802, Test loss: 0.020120001685619355, Test accuracy: 0.1807
[Epoch 18] Time: 573.4574162960052, Train loss: 0.006129526995420456, Train accuracy: 0.78434, Test loss: 0.00705585178732872, Test accuracy: 0.7733
[Epoch 19] Time: 603.632404088974, Train loss: 0.0064327161341905595, Train accuracy: 0.76384, Test loss: 0.007845779490470887, Test accuracy: 0.7282
[Epoch 20] Time: 633.8201062679291, Train loss: 0.005820666474699974, Train accuracy: 0.78634, Test loss: 0.006614561742544174, Test accuracy: 0.7672
[Epoch 21] Time: 663.9792087078094, Train loss: 0.005234553990364075, Train accuracy: 0.81192, Test loss: 0.0061802434980869295, Test accuracy: 0.7894
[Epoch 22] Time: 694.1405911445618, Train loss: 0.005862445947527885, Train accuracy: 0.78752, Test loss: 0.0064002334177494045, Test accuracy: 0.7743
[Epoch 23] Time: 724.3395705223083, Train loss: 0.005930151057243347, Train accuracy: 0.77964, Test loss: 0.0070354166150093074, Test accuracy: 0.7525
[Epoch 24] Time: 754.520644903183, Train loss: 0.0056867870634794235, Train accuracy: 0.80256, Test loss: 0.006612748509645462, Test accuracy: 0.7801
[Epoch 25] Time: 784.6722507476807, Train loss: 0.005844290947318077, Train accuracy: 0.79278, Test loss: 0.006542681214213371, Test accuracy: 0.7772
[Epoch 26] Time: 814.8572697639465, Train loss: 0.005542473976016045, Train accuracy: 0.79874, Test loss: 0.006578383380174637, Test accuracy: 0.7778
[Epoch 27] Time: 845.0295298099518, Train loss: 0.005255155479311943, Train accuracy: 0.80516, Test loss: 0.006205555114150048, Test accuracy: 0.7843
[Epoch 28] Time: 875.1780195236206, Train loss: 0.005744945485591888, Train accuracy: 0.79916, Test loss: 0.006957831877470016, Test accuracy: 0.7644
[Epoch 29] Time: 905.3299286365509, Train loss: 0.005503208150267601, Train accuracy: 0.80282, Test loss: 0.00667543585896492, Test accuracy: 0.7778
[Epoch 0] Time: 30.195993423461914, Train loss: 0.0025239919340610505, Train accuracy: 0.89996, Test loss: 0.003496037378907204, Test accuracy: 0.8631
[Epoch 1] Time: 60.35357475280762, Train loss: 0.0020995594051480292, Train accuracy: 0.9141, Test loss: 0.0032747740268707277, Test accuracy: 0.8761
[Epoch 2] Time: 90.52457571029663, Train loss: 0.002015516155809164, Train accuracy: 0.91746, Test loss: 0.00324903369396925, Test accuracy: 0.8788
[Epoch 3] Time: 120.69198775291443, Train loss: 0.0018210268642008304, Train accuracy: 0.926, Test loss: 0.0033322404861450194, Test accuracy: 0.8759
[Epoch 4] Time: 150.86962580680847, Train loss: 0.001678485825508833, Train accuracy: 0.93324, Test loss: 0.0030512742966413496, Test accuracy: 0.8837
[Epoch 5] Time: 181.03845047950745, Train loss: 0.001606018703430891, Train accuracy: 0.93594, Test loss: 0.002945252876728773, Test accuracy: 0.8873
[Epoch 6] Time: 211.22014379501343, Train loss: 0.0015073414155095815, Train accuracy: 0.93732, Test loss: 0.0029984418600797653, Test accuracy: 0.8854
[Epoch 7] Time: 241.3492157459259, Train loss: 0.0015135606297105551, Train accuracy: 0.93744, Test loss: 0.0032159210413694383, Test accuracy: 0.8811
[Epoch 8] Time: 271.50918340682983, Train loss: 0.0015570816139876844, Train accuracy: 0.9349, Test loss: 0.003195564264059067, Test accuracy: 0.8831
[Epoch 9] Time: 301.68155097961426, Train loss: 0.0015297313793748617, Train accuracy: 0.9378, Test loss: 0.0031454826921224594, Test accuracy: 0.884
[Epoch 10] Time: 331.816960811615, Train loss: 0.0015127784734219312, Train accuracy: 0.93846, Test loss: 0.0032786914467811583, Test accuracy: 0.8803
[Epoch 11] Time: 362.02023935317993, Train loss: 0.0016652637527883054, Train accuracy: 0.93234, Test loss: 0.003558889050781727, Test accuracy: 0.8721
[Epoch 12] Time: 392.19990611076355, Train loss: 0.001526220709607005, Train accuracy: 0.9375, Test loss: 0.0034008897081017494, Test accuracy: 0.8771
[Epoch 13] Time: 422.3573396205902, Train loss: 0.0015528676280379295, Train accuracy: 0.93512, Test loss: 0.0032711792454123497, Test accuracy: 0.88
[Epoch 14] Time: 452.53779911994934, Train loss: 0.0014685750453174115, Train accuracy: 0.9409, Test loss: 0.003284246952831745, Test accuracy: 0.8813
[Epoch 15] Time: 482.6945552825928, Train loss: 0.0014979165342450143, Train accuracy: 0.94094, Test loss: 0.0033992147371172906, Test accuracy: 0.8754
[Epoch 16] Time: 512.8534271717072, Train loss: 0.001429913314729929, Train accuracy: 0.93996, Test loss: 0.003133486907184124, Test accuracy: 0.8863
[Epoch 17] Time: 543.0174608230591, Train loss: 0.001593858622610569, Train accuracy: 0.93322, Test loss: 0.0035190299585461616, Test accuracy: 0.8664
[Epoch 18] Time: 573.1754322052002, Train loss: 0.0013642234678566455, Train accuracy: 0.94422, Test loss: 0.0033059732541441916, Test accuracy: 0.8847
[Epoch 19] Time: 603.3294923305511, Train loss: 0.0015244028490781784, Train accuracy: 0.93768, Test loss: 0.0035038183704018595, Test accuracy: 0.8718
[Epoch 20] Time: 633.4875726699829, Train loss: 0.0014003815640509128, Train accuracy: 0.94314, Test loss: 0.003356853774189949, Test accuracy: 0.8732
[Epoch 21] Time: 663.6464266777039, Train loss: 0.0015182674579322338, Train accuracy: 0.93594, Test loss: 0.0033256016716361044, Test accuracy: 0.8784
[Epoch 22] Time: 693.8106937408447, Train loss: 0.0014984356327354907, Train accuracy: 0.9387, Test loss: 0.00321783085167408, Test accuracy: 0.8811
[Epoch 23] Time: 723.944055557251, Train loss: 0.0013655520509183406, Train accuracy: 0.94432, Test loss: 0.003390505713224411, Test accuracy: 0.8756
[Epoch 24] Time: 754.1008434295654, Train loss: 0.0014979133115708828, Train accuracy: 0.93772, Test loss: 0.0035443669751286508, Test accuracy: 0.8738
[Epoch 25] Time: 784.2812340259552, Train loss: 0.0012961766589432956, Train accuracy: 0.94574, Test loss: 0.003329998329281807, Test accuracy: 0.8818
[Epoch 26] Time: 814.4326522350311, Train loss: 0.001529380306005478, Train accuracy: 0.93816, Test loss: 0.00343754273802042, Test accuracy: 0.8747
[Epoch 27] Time: 844.6174159049988, Train loss: 0.0012842511920630932, Train accuracy: 0.94698, Test loss: 0.003459158006310463, Test accuracy: 0.8799
[Epoch 28] Time: 874.7852730751038, Train loss: 0.0012734959965199231, Train accuracy: 0.94846, Test loss: 0.0031914321526885035, Test accuracy: 0.8869
[Epoch 29] Time: 904.958521604538, Train loss: 0.001341256510540843, Train accuracy: 0.9451, Test loss: 0.003474857647716999, Test accuracy: 0.8767
[Epoch 0] Time: 30.17448353767395, Train loss: 0.0005430624333396554, Train accuracy: 0.97836, Test loss: 0.0028484875351190565, Test accuracy: 0.9081
[Epoch 1] Time: 60.33451700210571, Train loss: 0.00046907407514750957, Train accuracy: 0.98168, Test loss: 0.002871073569357395, Test accuracy: 0.9101
[Epoch 2] Time: 90.49787902832031, Train loss: 0.0003987367439083755, Train accuracy: 0.98482, Test loss: 0.002825654748082161, Test accuracy: 0.9088
[Epoch 3] Time: 120.65409874916077, Train loss: 0.00035729986529797313, Train accuracy: 0.98566, Test loss: 0.0029357970342040064, Test accuracy: 0.9108
[Epoch 4] Time: 150.81351685523987, Train loss: 0.00034355423212051393, Train accuracy: 0.98718, Test loss: 0.0031211389511823654, Test accuracy: 0.9069
[Epoch 5] Time: 180.96313428878784, Train loss: 0.0002777276021428406, Train accuracy: 0.9885, Test loss: 0.0030119154036045074, Test accuracy: 0.9127
[Epoch 6] Time: 211.13829636573792, Train loss: 0.00028496310506016017, Train accuracy: 0.98914, Test loss: 0.0031954900428652765, Test accuracy: 0.9095
[Epoch 7] Time: 241.3074336051941, Train loss: 0.00022532555643469096, Train accuracy: 0.99008, Test loss: 0.0032777162358164787, Test accuracy: 0.9075
[Epoch 8] Time: 271.4665718078613, Train loss: 0.00024959078088402747, Train accuracy: 0.98954, Test loss: 0.003135693719983101, Test accuracy: 0.9109
[Epoch 9] Time: 301.616037607193, Train loss: 0.00023233106501400471, Train accuracy: 0.99046, Test loss: 0.0030314761236310004, Test accuracy: 0.9124
[Epoch 10] Time: 331.7646789550781, Train loss: 0.00020175825905054806, Train accuracy: 0.99126, Test loss: 0.003047117042541504, Test accuracy: 0.9116
[Epoch 11] Time: 361.92308616638184, Train loss: 0.00022142515659332276, Train accuracy: 0.99102, Test loss: 0.0031457318663597107, Test accuracy: 0.908
[Epoch 12] Time: 392.0742280483246, Train loss: 0.00022410619208589196, Train accuracy: 0.99168, Test loss: 0.003256286954879761, Test accuracy: 0.9133
[Epoch 13] Time: 422.24531173706055, Train loss: 0.00019232657324522734, Train accuracy: 0.99178, Test loss: 0.0031852877706289293, Test accuracy: 0.9099
[Epoch 14] Time: 452.39085578918457, Train loss: 0.0001947638213634491, Train accuracy: 0.9928, Test loss: 0.0032831119477748872, Test accuracy: 0.9071
[Epoch 15] Time: 482.5285499095917, Train loss: 0.00018456835292279721, Train accuracy: 0.99262, Test loss: 0.0033416392229497433, Test accuracy: 0.9128
[Epoch 16] Time: 512.6631274223328, Train loss: 0.00019155467696487904, Train accuracy: 0.99308, Test loss: 0.003234739774465561, Test accuracy: 0.9078
[Epoch 17] Time: 542.8114655017853, Train loss: 0.00019435603629797696, Train accuracy: 0.99274, Test loss: 0.0033274957612156866, Test accuracy: 0.9093
[Epoch 18] Time: 572.9760327339172, Train loss: 0.00021570883109234273, Train accuracy: 0.9922, Test loss: 0.003654280570149422, Test accuracy: 0.9058
[Epoch 19] Time: 603.1186428070068, Train loss: 0.0001885999732837081, Train accuracy: 0.99274, Test loss: 0.0034367165520787237, Test accuracy: 0.9069
[Epoch 20] Time: 633.2541718482971, Train loss: 0.00020602285897359252, Train accuracy: 0.99188, Test loss: 0.003251803070306778, Test accuracy: 0.9097
[Epoch 21] Time: 663.3914947509766, Train loss: 0.0002026514252461493, Train accuracy: 0.99128, Test loss: 0.0035190960206091405, Test accuracy: 0.9056
[Epoch 22] Time: 693.5170798301697, Train loss: 0.00019176512078382076, Train accuracy: 0.99244, Test loss: 0.0034611262030899525, Test accuracy: 0.9087
[Epoch 23] Time: 723.6511752605438, Train loss: 0.00018206959443166853, Train accuracy: 0.9935, Test loss: 0.003392760768532753, Test accuracy: 0.9086
[Epoch 24] Time: 753.7858657836914, Train loss: 0.00019866036530584097, Train accuracy: 0.99238, Test loss: 0.0034139166370034217, Test accuracy: 0.9061
[Epoch 25] Time: 783.9412937164307, Train loss: 0.00019088876841589808, Train accuracy: 0.99196, Test loss: 0.003601788764446974, Test accuracy: 0.9065
[Epoch 26] Time: 814.0929636955261, Train loss: 0.00016390811199322344, Train accuracy: 0.99338, Test loss: 0.0035088729307055475, Test accuracy: 0.9107
[Epoch 27] Time: 844.2316617965698, Train loss: 0.00020331090293824672, Train accuracy: 0.9921, Test loss: 0.003370215993374586, Test accuracy: 0.9078
[Epoch 28] Time: 874.3789987564087, Train loss: 0.00016682409120723606, Train accuracy: 0.99278, Test loss: 0.003464792284369469, Test accuracy: 0.9105
[Epoch 29] Time: 904.5108392238617, Train loss: 0.0001856494864821434, Train accuracy: 0.9928, Test loss: 0.003436399894952774, Test accuracy: 0.9105
